Barcode	Position	gener	Logica	Bio	chimica	Mate	Score	Ateneo
655644533349745	5967	2.2	4.5	25.8	4.8	3.3	40.6	sapienza
644633432339943	5968	2.6	4.1	26.9	1.4	5.6	40.6	parma
456635333148953	5969	-1.2	4.5	27.3	6.7	3.3	40.6	esteri
556545451358945	5970	0	-0.8	27.3	7.4	6.7	40.6	esteri
656654342338943	5971	2.2	3.7	28.8	3.5	2.4	40.6	esteri
445543553239754	5972	1.1	4.1	29.6	2.9	2.9	40.6	milano
556444342238943	5973	1.1	1.1	30.7	5.1	2.6	40.6	esteri
466544441358953	5974	2.2	2.6	30.7	-0.1	5.2	40.6	sapienza
656434341259854	5975	2.6	2.6	31.1	2.2	2.1	40.6	bologna
555655431248843	5976	0	0	32.6	6.6	1.4	40.6	esteri
546635331358955	5977	1.1	-1.2	32.6	5.5	2.6	40.6	messina
466533333258743	5978	4.1	4.1	16.7	5.6	10	40.5	padova
556655333249853	5979	6	2.2	17.9	7.4	7	40.5	sapienza
555454552158853	5980	6	2.2	20.5	2.9	8.9	40.5	pavia
665655452349745	5981	1.1	0.7	21.2	10.8	6.7	40.5	pavia
565633542258753	5982	1.5	0.3	21.6	8.9	8.2	40.5	esteri
466633442239943	5983	6	4.1	21.6	2.5	6.3	40.5	pavia
566645433249753	5984	2.6	4.1	23.1	4	6.7	40.5	bari
656553331139854	5985	-0.4	1.1	23.1	8.5	8.2	40.5	esteri
464534542158754	5986	0	0.3	23.5	16.8	-0.1	40.5	esteri
654534542248944	5987	1.1	4.1	23.5	3.6	8.2	40.5	milano
566554453148754	5988	0	1.1	23.5	8.9	7	40.5	torvergata
445635553348955	5989	1.1	3.7	23.9	3.2	8.6	40.5	esteri
445433432148843	5990	4.5	4.1	25.8	0.6	5.5	40.5	sapienza
655645532148754	5991	1.1	4.1	25.8	3.2	6.3	40.5	sapienza
554544551148843	5992	6	2.6	27.3	2.1	2.5	40.5	bari
564444543359955	5993	2.6	0.7	29.2	1.3	6.7	40.5	lvanvitelli
446533441249743	5994	2.6	0.3	30.7	2.1	4.8	40.5	sapienza
564544453139955	5995	6	4.1	15.7	3	11.6	40.4	sapienza
554434541148855	5996	1.1	6	21.2	10.4	1.7	40.4	esteri
544534331359845	5997	3	4.5	21.6	2.8	8.5	40.4	bologna
455433452338754	5998	4.1	6	21.6	2.1	6.6	40.4	torino
444643331338844	5999	0.7	2.2	23.9	2.8	10.8	40.4	catania
645633441149953	6000	6	3	24.7	4.1	2.6	40.4	federico
645645551359854	6001	0	0	25.1	5.2	10.1	40.4	milano
446643532249753	6002	2.6	6	26.2	-0.4	6	40.4	bari
644445553258944	6003	0	1.1	26.2	8.6	4.5	40.4	esteri
445533553239743	6004	0	1.5	27.3	10.1	1.5	40.4	torvergata
646533551139843	6005	0	3	28.5	2.9	6	40.4	esteri
564635451349745	6006	2.6	-1.6	28.8	4.3	6.3	40.4	sapienza
666553351238743	6007	1.5	1.1	29.6	5.6	2.6	40.4	cagliari
554434533349743	6008	2.6	6	29.6	0	2.2	40.4	sapienza
554445533258854	6009	1.1	6	29.6	0.7	3	40.4	sapienza
665435551159954	6010	0	3	16	15.7	5.6	40.3	esteri
545445441239943	6011	0	0	16.8	13.8	9.7	40.3	esteri
666553452239855	6012	-0.4	2.2	18.7	8.2	11.6	40.3	esteri
566534342239944	6013	3	2.6	19.8	3.3	11.6	40.3	Marche
644634551239854	6014	3	6	20.5	-0.4	11.2	40.3	padova
566653343138855	6015	0	0	20.9	9.3	10.1	40.3	esteri
565435452158845	6016	0	4.1	20.9	6.7	8.6	40.3	milano
454534352238753	6017	-1.6	4.1	21.2	4.7	11.9	40.3	torvergata
666433553158954	6018	1.5	4.1	21.3	6.3	7.1	40.3	esteri
454535353258953	6019	0.7	3.7	21.6	7.7	6.6	40.3	catania
646444541149955	6020	1.5	1.1	22.8	5.2	9.7	40.3	esteri
544655441359955	6021	0	0	22.8	10.8	6.7	40.3	federico
555653443358843	6022	1.1	2.6	22.8	3.7	10.1	40.3	Marche
446633541249945	6023	1.5	2.2	22.8	8.2	5.6	40.3	sapienza
664455532338754	6024	0	4.1	23.2	4	9	40.3	esteri
456553541148744	6025	1.1	6	23.2	1.8	8.2	40.3	sapienza
664644531138744	6026	4.5	4.1	23.6	6.3	1.8	40.3	messina
666645433358944	6027	4.5	4.1	23.6	4.8	3.3	40.3	torino
444434342349744	6028	2.6	1.1	23.9	2.6	10.1	40.3	padova
656435442259855	6029	0	3	24.3	3.3	9.7	40.3	esteri
454654443149943	6030	4.1	6	24.3	4.5	1.4	40.3	padova
664655541138853	6031	0	6	25.1	2.5	6.7	40.3	esteri
656555433359844	6032	3	2.6	25.4	3.7	5.6	40.3	catania
644634451149845	6033	1.5	4.1	26.6	1.4	6.7	40.3	esteri
454534452138844	6034	1.1	1.5	27.3	4.8	5.6	40.3	esteri
455643542358753	6035	0	0	27.3	10.4	2.6	40.3	esteri
654554543259853	6036	1.5	0.7	27.3	7.8	3	40.3	esteri
556644433158844	6037	1.1	0.3	27.7	6.7	4.5	40.3	torvergata
566434343338745	6038	4.5	1.5	28.1	4.4	1.8	40.3	messina
654535451159855	6039	-1.6	3.7	28.8	4.7	4.7	40.3	sapienza
454554432239755	6040	1.5	2.2	29.6	5.6	1.4	40.3	esteri
444533542138744	6041	0	1.1	29.6	4.4	5.2	40.3	milano
644654452158743	6042	-1.2	2.6	29.6	4.8	4.5	40.3	sapienza
645543452249744	6043	0	1.1	29.6	7.8	1.8	40.3	sapienza
454534442358845	6044	0	0	31.1	4	5.2	40.3	milano
465535451258754	6045	0.3	-0.1	32.6	3.9	3.6	40.3	esteri
656654551338855	6046	1.1	7.5	20.1	6.3	5.2	40.2	esteri
554654533259955	6047	2.6	6	20.1	1.8	9.7	40.2	parma
646533453159753	6048	-0.4	2.6	20.9	8.5	8.6	40.2	torino
646535332248844	6049	4.5	6	23.1	1	5.6	40.2	padova
444633541348844	6050	1.1	4.1	24.7	2.9	7.4	40.2	pavia
654535442238745	6051	1.1	4.5	25.4	4.8	4.4	40.2	padova
644633352258754	6052	4.1	6	25.4	-0.1	4.8	40.2	sapienza
445543433349953	6053	1.1	2.2	25.8	4.8	6.3	40.2	esteri
565633453359854	6054	0	0	25.8	8.1	6.3	40.2	federico
455554352238955	6055	1.5	0.7	25.8	8.5	3.7	40.2	sapienza
654655533358754	6056	4.1	2.2	26.9	1.8	5.2	40.2	sapienza
554543541239943	6057	0	0.7	27.3	7	5.2	40.2	esteri
655635431358744	6058	2.6	3	27.7	4	2.9	40.2	esteri
665645332149843	6059	3	2.2	27.7	0.2	7.1	40.2	esteri
666633331249955	6060	4.5	4.1	27.7	1.7	2.2	40.2	torino
555644451349843	6061	1.5	1.1	29.6	2.8	5.2	40.2	esteri
444443341249754	6062	3	2.2	29.6	0.2	5.2	40.2	lvanvitelli
554545551259745	6063	3	-1.2	33	1.3	4.1	40.2	Marche
446444431348753	6064	4.5	5.6	13.5	7.5	9	40.1	catania
664453431338755	6065	2.6	6	19	3.2	9.3	40.1	dent_sienna
664555431339845	6066	1.5	6	19.5	11.6	1.5	40.1	padova
566433333349943	6067	2.6	4.1	19.7	2.9	10.8	40.1	cagliari
665635353249953	6068	4.5	2.2	19.7	1	12.7	40.1	Marche
564544533248754	6069	3	5.6	20.1	4.4	7	40.1	bologna
466543551158953	6070	4.1	4.1	20.9	3.2	7.8	40.1	bari
545444442138745	6071	4.5	5.6	23.1	0.6	6.3	40.1	milano
455544353158854	6072	3	3.7	23.5	2.5	7.4	40.1	esteri
544433351339845	6073	4.5	6	23.6	1.5	4.5	40.1	sapienza
644535453348754	6074	2.6	6	24.7	-1.3	8.1	40.1	torino
464434333338843	6075	2.6	4.5	25	7	1	40.1	padova
446533443359845	6076	4.1	2.2	25.8	8.9	-0.9	40.1	bari
565455551239754	6077	0	2.2	26.9	5.1	5.9	40.1	esteri
556544341359954	6078	2.6	4.5	26.9	-0.2	6.3	40.1	Marche
445635342258743	6079	2.6	1.1	27.7	0.2	8.5	40.1	sapienza
644535351158943	6080	1.1	4.1	28.8	1.3	4.8	40.1	esteri
465455431258945	6081	1.1	4.5	30	3	1.5	40.1	catania
565455553339845	6082	-0.4	3.7	12.9	11.5	12.3	40	bologna
664554351258753	6083	4.5	4.5	15.7	10.1	5.2	40	padova
445653531259745	6084	4.5	6	17.9	2.6	9	40	lvanvitelli
655534552138844	6085	0.7	7.5	18.2	4.7	8.9	40	padova
656655442138845	6086	-0.8	3.7	19.7	7	10.4	40	torino
556535542139743	6087	3	2.2	20.2	7.5	7.1	40	esteri
566535531348753	6088	6	6	21.3	1.5	5.2	40	milano
556655331149954	6089	1.5	2.6	22.8	9	4.1	40	esteri
656543442259753	6090	0	1.1	23.2	9.7	6	40	milano
456545552358853	6091	4.1	2.6	23.5	2.8	7	40	torino
546633432348845	6092	0	1.1	23.6	8.2	7.1	40	bicocca
544645441258755	6093	0	1.1	24	7.8	7.1	40	esteri
664555442359943	6094	1.5	1.1	24.3	9	4.1	40	esteri
645634533339754	6095	1.5	1.1	24.7	9.7	3	40	esteri
664453533349743	6096	2.6	4.5	25	2.8	5.1	40	parma
454643333158753	6097	1.1	0	26.2	8.2	4.5	40	esteri
466644531159955	6098	1.5	4.5	26.6	2.2	5.2	40	esteri
446444341248745	6099	6	0.7	27	3.3	3	40	sapienza
445644442248744	6100	1.5	1.5	27.3	5.2	4.5	40	Marche
454635342239743	6101	0	0	27.7	6.3	6	40	esteri
464553542349845	6102	2.6	4.5	28.5	1.1	3.3	40	pavia
666433551239953	6103	4.1	5.6	28.8	-1	2.5	40	bologna
454533553338854	6104	1.5	4.5	29.2	0.7	4.1	40	cagliari
664435341158755	6105	1.1	6	29.2	0	3.7	40	torino
654653552238744	6106	3	1.1	30.7	2.2	3	40	federico
656435352238754	6107	1.5	1.5	31.1	2.2	3.7	40	catania
645443542138855	6108	0	-0.4	31.5	4.8	4.1	40	esteri
664445333239845	6109	1.5	4.5	31.5	-1.2	3.7	40	padova
566553441258754	6110	1.5	0.3	15.7	12.7	9.7	39.9	pavia
464634431149854	6111	4.5	5.6	17.9	4.1	7.8	39.9	milano
456434551348953	6112	4.1	4.1	19.4	5.6	6.7	39.9	sapienza
556633451148754	6113	4.1	4.5	19.4	4.1	7.8	39.9	sapienza
444434431149853	6114	4.5	2.6	20.2	4.8	7.8	39.9	bicocca
564554351148754	6115	0	0	20.9	7.4	11.6	39.9	catania
454435342148855	6116	1.5	3	21.3	4	10.1	39.9	pavia
445543541358744	6117	1.5	3.7	21.7	7.1	5.9	39.9	sapienza
565545441139955	6118	1.5	2.6	22	7.1	6.7	39.9	esteri
646644551258844	6119	3	4.1	22	4.1	6.7	39.9	esteri
664533543238743	6120	3	4.1	22.8	1.8	8.2	39.9	milano
455434442149744	6121	1.5	2.6	23.9	5.6	6.3	39.9	bicocca
446644431149845	6122	0	-0.4	23.9	9.3	7.1	39.9	federico
465435442258843	6123	4.1	1.8	25	0.1	8.9	39.9	esteri
444454351149853	6124	2.6	3.7	25.4	5.4	2.8	39.9	esteri
446655453159953	6125	1.5	1.1	25.4	4.4	7.5	39.9	esteri
566543452359853	6126	1.1	6	25.4	0.7	6.7	39.9	padova
455545532148755	6127	6	0.3	25.8	0.3	7.5	39.9	bari
466533332339853	6128	0	0	25.8	10	4.1	39.9	esteri
565645343149745	6129	0	4.1	25.8	1.4	8.6	39.9	esteri
446445343339955	6130	4.5	2.6	25.8	2.9	4.1	39.9	padova
466434341348955	6131	4.5	1.8	26.6	4	3	39.9	torino
544533343338844	6132	2.6	4.5	26.9	5.6	0.3	39.9	bologna
564555532158953	6133	-0.4	6	26.9	6.3	1.1	39.9	esteri
545553332158753	6134	1.5	1.1	27.3	3.3	6.7	39.9	esteri
546543433358954	6135	0	1.5	27.3	9.6	1.5	39.9	esteri
665645443348854	6136	1.1	0.7	27.3	8.2	2.6	39.9	milano
546455431348953	6137	0	1.5	27.3	7.8	3.3	39.9	sapienza
566653341248953	6138	-0.4	0.7	28.1	4.8	6.7	39.9	esteri
554555341338953	6139	6	-2	28.8	4.3	2.8	39.9	bologna
656643532139744	6140	0	-0.4	28.8	7.4	4.1	39.9	esteri
545553541359953	6141	3	6	29.2	0.6	1.1	39.9	sapienza
645444332238945	6142	2.6	2.6	32.6	1.4	0.7	39.9	milano
664553533238854	6143	-0.8	-1.2	32.6	4.1	5.2	39.9	parma
544654331139943	6144	4.5	6	15.2	4.8	9.3	39.8	pavia
566633443259855	6145	4.5	6	15.6	3.6	10.1	39.8	esteri
666453343358953	6146	4.5	4.1	18.2	-0.1	13.1	39.8	bologna
546633332238754	6147	1.1	2.2	18.6	8.2	9.7	39.8	esteri
554644553358854	6148	2.6	5.6	19.3	6.3	6	39.8	padova
556543353359743	6149	0	-0.4	20.1	10.4	9.7	39.8	esteri
464453433238953	6150	0	3.7	20.5	10	5.6	39.8	esteri
656554553259855	6151	4.5	2.2	22.8	4	6.3	39.8	milano
546434541358755	6152	2.2	3.7	23.5	2.9	7.5	39.8	esteri
656555342249853	6153	4.5	4.5	23.9	0.2	6.7	39.8	messina
456544541258843	6154	4.5	4.5	25.4	2.5	2.9	39.8	federico
655445551348945	6155	1.1	2.6	26.9	1	8.2	39.8	Marche
454435531348955	6156	0	1.5	27.3	4.7	6.3	39.8	esteri
654634351149944	6157	1.1	1.1	27.3	5.9	4.4	39.8	milano
454453543239754	6158	0	-0.8	28.8	6.2	5.6	39.8	esteri
565655541149854	6159	4.5	4.1	30.7	-0.2	0.7	39.8	esteri
655643531248845	6160	2.6	3.7	32.6	1	-0.1	39.8	padova
456535341149753	6161	4.5	6	18	1.5	9.7	39.7	bologna
556645431238853	6162	2.6	2.2	20.1	8.1	6.7	39.7	esteri
665645441359754	6163	4.1	5.6	20.5	5.9	3.6	39.7	bologna
644635342138954	6164	1.5	-0.1	20.9	10.8	6.6	39.7	esteri
665633443338854	6165	4.1	4.1	22	3.2	6.3	39.7	esteri
456544531258943	6166	-0.4	3.7	23.1	5.5	7.8	39.7	pavia
464433342359945	6167	4.1	7.5	23.1	0.2	4.8	39.7	sapienza
444445432238744	6168	3	3.7	23.5	4.4	5.1	39.7	esteri
566535452258755	6169	-0.8	3.7	23.5	2.1	11.2	39.7	esteri
664653343238845	6170	0.7	0.3	23.9	8.9	5.9	39.7	esteri
565434533138744	6171	2.6	2.6	25	2.8	6.7	39.7	padova
665553451148743	6172	4.1	2.2	25.4	-0.5	8.5	39.7	torino
545453451238743	6173	4.1	2.6	26.9	4.7	1.4	39.7	sapienza
446545533338753	6174	3	1.1	27	6	2.6	39.7	esteri
446644333358754	6175	0	0	28.1	8.6	3	39.7	esteri
446435542259843	6176	3	4.1	28.1	0	4.5	39.7	lvanvitelli
554544452258755	6177	1.5	0	28.1	9	1.1	39.7	milano
465643451249944	6178	4.5	1.5	28.5	1.1	4.1	39.7	sapienza
446453351348943	6179	3	2.6	31.5	1.1	1.5	39.7	esteri
446654541239945	6180	1.5	0	32.6	3	2.6	39.7	esteri
466633531359945	6181	4.5	6	18.7	0.3	10.1	39.6	bicocca
466435343159853	6182	2.6	5.6	19.3	5.1	7	39.6	milano
455455431148955	6183	2.6	-1.2	21.2	8.1	8.9	39.6	torvergata
656634553238755	6184	6	1.1	22.1	2.2	8.2	39.6	bari
446654553239844	6185	2.2	-1.2	23.1	8.1	7.4	39.6	bari
665533533349844	6186	4.1	2.2	23.1	-0.6	10.8	39.6	parma
654435431359843	6187	1.1	4.1	23.2	1.1	10.1	39.6	bari
645645352259745	6188	3	3	23.2	3.3	7.1	39.6	bologna
546544351259843	6189	4.1	6	23.2	-1.2	7.5	39.6	padova
546435533359755	6190	4.5	5.6	23.9	-1.4	7	39.6	bari
554535341139755	6191	4.5	6	23.9	1.5	3.7	39.6	Marche
544435453249945	6192	0	1.1	24.3	8.6	5.6	39.6	esteri
564654341358944	6193	0	4.1	25.1	4.8	5.6	39.6	esteri
666635341159753	6194	3	4.5	25.1	3.3	3.7	39.6	federico
655643441349844	6195	3	0.7	25.5	0.3	10.1	39.6	sapienza
545453542148743	6196	0	3	25.8	7.1	3.7	39.6	esteri
544554542158753	6197	1.5	1.5	27.7	1.8	7.1	39.6	federico
455454551248755	6198	1.5	0	28.1	8.2	1.8	39.6	esteri
654543551149754	6199	2.6	3.7	28.1	0	5.2	39.6	lvanvitelli
546553333238753	6200	3	2.6	28.5	1.8	3.7	39.6	esteri
665635353238955	6201	0	0	28.8	9.3	1.5	39.6	sapienza
644653341238844	6202	1.5	1.5	29.2	5.2	2.2	39.6	lvanvitelli
555453342358745	6203	1.1	3	29.2	3.3	3	39.6	milano
564433341339955	6204	1.5	1.5	29.6	1.4	5.6	39.6	bologna
644635342139755	6205	0	0.7	29.6	7.1	2.2	39.6	federico
566434453158745	6206	2.6	1.5	30	2.9	2.6	39.6	Marche
654454533239855	6207	3	2.2	32.6	0.7	1.1	39.6	sapienza
456544441158854	6208	0	1.1	16	14.6	7.8	39.5	esteri
565455553159754	6209	4.1	6	19.8	-1.6	11.2	39.5	bologna
564454332159744	6210	4.1	6	19.8	-1.6	11.2	39.5	sapienza
566633331339955	6211	0.7	5.6	20.6	0.7	11.9	39.5	bologna
446645343149953	6212	2.6	4.1	21.2	5.4	6.2	39.5	parma
644455531338744	6213	0	0.7	22.8	8.2	7.8	39.5	esteri
555633332158955	6214	4.5	6	23.2	-0.1	5.9	39.5	esteri
666455452258855	6215	0	0	23.5	7.8	8.2	39.5	milano
646543542138844	6216	2.6	4.1	24.3	1.1	7.4	39.5	sapienza
645435341149955	6217	1.1	4.1	24.7	6.3	3.3	39.5	pavia
544634443249853	6218	1.1	4.1	25	6.7	2.6	39.5	bari
646633343259754	6219	-0.8	4.5	25.4	4.4	6	39.5	cagliari
446655441259943	6220	1.5	3.7	25.4	0.3	8.6	39.5	federico
656635532359844	6221	1.1	3	25.4	6.7	3.3	39.5	torino
465644451338843	6222	1.1	1.1	26.2	5.9	5.2	39.5	catania
546655541259754	6223	2.6	4.5	26.6	0.3	5.5	39.5	Marche
445543532338854	6224	2.2	1.8	26.9	4.3	4.3	39.5	esteri
645444331259755	6225	3	1.1	26.9	4	4.5	39.5	esteri
554534531339945	6226	1.1	6	26.9	2.2	3.3	39.5	milano
456634353139955	6227	1.5	1.1	27.3	2.5	7.1	39.5	esteri
564433552159843	6228	4.5	4.1	27.3	1.8	1.8	39.5	pavia
565543333358843	6229	1.1	0.3	27.7	1.1	9.3	39.5	esteri
454434342148945	6230	0.7	1.1	28.1	6.3	3.3	39.5	bicocca
546543351358754	6231	0	1.5	28.8	1	8.2	39.5	milano
566554552258945	6232	1.1	-0.8	29.2	8.5	1.5	39.5	sapienza
556455453148843	6233	4.1	1.1	30.7	2.5	1.1	39.5	esteri
564633451138955	6234	2.6	6	30.7	-0.9	1.1	39.5	esteri
566455432338744	6235	-0.8	-0.8	31.1	5.9	4.1	39.5	esteri
654655443148853	6236	-0.8	-0.8	32.6	8.2	0.3	39.5	bari
665634453359943	6237	4.5	4.1	17.1	7.4	6.3	39.4	bari
646545551259953	6238	1.1	2.6	21.2	3.7	10.8	39.4	messina
566534543358755	6239	6	6	22.4	2.1	2.9	39.4	federico
565634433258754	6240	-0.8	2.2	22.4	9.3	6.3	39.4	torvergata
554553543139854	6241	2.6	0.7	23.1	4.8	8.2	39.4	pavia
466655341259753	6242	1.1	4.1	24.3	3.2	6.7	39.4	sapienza
555653343358953	6243	2.2	7.5	25	0.6	4.1	39.4	esteri
455453551259753	6244	2.6	6	25.4	0.3	5.1	39.4	Marche
645453443249945	6245	2.6	2.6	25.8	1.7	6.7	39.4	catania
665645341159753	6246	1.1	0.7	25.8	4.7	7.1	39.4	esteri
666445453349944	6247	2.2	5.6	25.8	2.9	2.9	39.4	esteri
445435553238955	6248	6	1.8	25.8	-0.1	5.9	39.4	federico
654644333148755	6249	2.6	2.6	26.9	1.4	5.9	39.4	bari
654453343359943	6250	2.2	6	26.9	4.4	-0.1	39.4	milano
444635553239755	6251	1.5	1.1	28.8	4	4	39.4	sapienza
454454341359955	6252	1.1	1.1	29.2	1.3	6.7	39.4	esteri
455555452238844	6253	0	1.5	29.2	4.7	4	39.4	esteri
646453433248754	6254	2.2	0.7	29.2	5.5	1.8	39.4	esteri
665455331138954	6255	2.6	-0.4	29.2	3.2	4.8	39.4	esteri
564534332138945	6256	0.7	-1.2	32.6	5.1	2.2	39.4	esteri
656453542159953	6257	-0.8	-1.2	32.6	7	1.8	39.4	esteri
565555431148743	6258	2.6	4.1	12.1	7.8	12.7	39.3	padova
466435532148744	6259	4.5	4.1	18.2	5.5	7	39.3	milano
454444351138944	6260	2.2	4.1	20.5	4.7	7.8	39.3	esteri
554635431148744	6261	2.6	6	21.2	0.6	8.9	39.3	milano
554455442258745	6262	4.1	1.1	21.2	4.4	8.5	39.3	torvergata
456535432348943	6263	2.2	5.6	22	2.9	6.6	39.3	milano
456653351159745	6264	1.1	2.2	23.5	6.6	5.9	39.3	esteri
644533533338755	6265	4.5	3	23.6	3	5.2	39.3	parma
566555552148954	6266	2.6	6	25.1	4.1	1.5	39.3	milano
655645433249743	6267	1.1	0.3	25.4	5.5	7	39.3	pavia
656554531338944	6268	3	-0.4	27	4.1	5.6	39.3	esteri
564635552248955	6269	-0.8	4.1	27.3	5.1	3.6	39.3	esteri
654443332338944	6270	1.5	6	27.7	1.1	3	39.3	esteri
444553453359955	6271	-0.4	0.3	28.8	6.2	4.4	39.3	pavia
465634333338855	6272	1.5	0	29.2	2	6.6	39.3	esteri
644443553238943	6273	1.5	1.1	29.2	6	1.5	39.3	esteri
466533443349753	6274	0	0	29.6	7.1	2.6	39.3	esteri
454435431339954	6275	2.6	2.6	29.6	1.5	3	39.3	sapienza
465655342258843	6276	1.1	0	30.7	6	1.5	39.3	lvanvitelli
554544451149743	6277	1.5	1.1	31.5	0.7	4.5	39.3	esteri
556545551348853	6278	6	-1.6	32.6	-2.8	5.1	39.3	sapienza
664635453149844	6279	3	1.8	11.7	12.3	10.4	39.2	esteri
465455553258955	6280	2.6	4.1	15.9	4.7	11.9	39.2	torino
566545451239845	6281	1.5	4.1	17.2	8.2	8.2	39.2	esteri
655655441339743	6282	0.3	6	19.3	2.4	11.2	39.2	parma
446633542148753	6283	4.1	6	19.4	2.6	7.1	39.2	lvanvitelli
556444433259754	6284	2.6	-1.2	19.7	11.5	6.6	39.2	esteri
556554442359855	6285	0.7	-0.1	19.7	10.4	8.5	39.2	milano
444444442158744	6286	3	4.1	20.2	3.3	8.6	39.2	sapienza
564443441238845	6287	0	0	21.7	9.3	8.2	39.2	messina
664644343249954	6288	0	0	22.8	7.4	9	39.2	esteri
566534332159943	6289	4.1	6	23.2	0.7	5.2	39.2	bicocca
465543452338755	6290	6	0	23.2	-0.1	10.1	39.2	messina
545633332238843	6291	6	4.1	23.5	1.1	4.5	39.2	sapienza
565654433339953	6292	1.1	4.1	23.6	1.8	8.6	39.2	torino
665435531238755	6293	3	4.5	23.9	0.7	7.1	39.2	bicocca
464444351138855	6294	0	0	23.9	8.2	7.1	39.2	esteri
654443542349745	6295	-0.4	1.1	24	9.3	5.2	39.2	esteri
544445531138744	6296	4.5	5.6	24	2.1	3	39.2	federico
445655442358855	6297	3	4.5	24.3	5.9	1.5	39.2	cagliari
664555353238755	6298	4.5	4.1	24.7	-0.4	6.3	39.2	cagliari
445635543139754	6299	0	3	24.7	4.8	6.7	39.2	esteri
545444353139754	6300	1.5	0.3	25	4.3	8.1	39.2	esteri
455643452148855	6301	0	6	25.4	2.2	5.6	39.2	Marche
445634432248853	6302	0	0	27.3	9.3	2.6	39.2	esteri
566635543158753	6303	2.6	5.6	27.7	-0.4	3.7	39.2	cagliari
655555533349753	6304	1.1	2.2	27.7	4.1	4.1	39.2	esteri
455434541248845	6305	0	0.7	28.1	2.9	7.5	39.2	bologna
446555342338843	6306	0	0	28.8	8.9	1.5	39.2	bicocca
445635352138845	6307	2.6	2.6	29.2	3.7	1.1	39.2	dent_sienna
546643443348953	6308	1.5	4.5	29.2	1.8	2.2	39.2	sapienza
444454332239753	6309	1.1	3	29.6	1.4	4.1	39.2	lvanvitelli
555655433259944	6310	1.1	0.7	30.7	2.6	4.1	39.2	milano
565634351339844	6311	2.6	1.5	32.6	1	1.5	39.2	dent_sienna
556534452248954	6312	1.5	-0.4	33	3.6	1.5	39.2	pavia
655634551358953	6313	1.1	3.7	11.5	13.1	9.7	39.1	esteri
655444353148844	6314	4.1	4.1	16.4	9.3	5.2	39.1	bologna
564654343338944	6315	4.5	5.6	17.5	4.4	7.1	39.1	bari
465635352248744	6316	2.6	5.6	17.5	3.3	10.1	39.1	esteri
665654333348954	6317	4.1	7.5	17.5	0.7	9.3	39.1	torino
545655531138955	6318	2.6	6	19	2.2	9.3	39.1	bologna
454444342358853	6319	0	6	20.1	9.3	3.7	39.1	esteri
454644351359745	6320	-0.4	4.1	20.5	11.9	3	39.1	esteri
466633552149953	6321	3	4.1	20.5	2.5	9	39.1	torino
455455441239843	6322	2.2	7.5	20.9	0.3	8.2	39.1	esteri
565545441159953	6323	3	3.7	20.9	1.4	10.1	39.1	padova
545633451149754	6324	3	2.6	22.4	4.4	6.7	39.1	torino
555454433258954	6325	2.6	4.1	24.3	2.5	5.6	39.1	esteri
665644343148844	6326	0	2.6	24.3	8.9	3.3	39.1	esteri
556545342239744	6327	4.1	2.6	24.3	4.4	3.7	39.1	padova
455444533348744	6328	2.6	6	25	-0.1	5.6	39.1	cagliari
446443332358953	6329	0	0	25.4	8.9	4.8	39.1	esteri
546555543348843	6330	1.5	-0.8	25.8	7.4	5.2	39.1	catania
466644442139745	6331	1.5	1.1	25.8	4.8	5.9	39.1	sapienza
445653442139745	6332	1.1	2.6	26.9	2.2	6.3	39.1	esteri
544553433259954	6333	1.1	1.1	26.9	7	3	39.1	lvanvitelli
445533433259954	6334	0	3	27.3	4.4	4.4	39.1	esteri
455444541239745	6335	1.1	2.2	27.3	7.8	0.7	39.1	lvanvitelli
566443342349855	6336	4.1	2.6	27.7	2.5	2.2	39.1	Marche
454455353349744	6337	4.5	2.2	27.7	1.8	2.9	39.1	sapienza
564653532159745	6338	1.1	-0.4	28.1	5.5	4.8	39.1	esteri
445654432239844	6339	1.5	0.3	30	3.6	3.7	39.1	sapienza
445554431249955	6340	0	0	30.7	6.2	2.2	39.1	esteri
655535541238744	6341	1.1	2.6	30.7	1.4	3.3	39.1	pavia
465554333348944	6342	-0.4	-1.6	31.1	2.5	7.5	39.1	esteri
666444331258745	6343	-0.8	-0.8	33	3.6	4.1	39.1	esteri
666634532358755	6344	1.5	4.1	18.2	4	11.2	39	lvanvitelli
444643431158943	6345	1.1	2.2	20.1	5.5	10.1	39	esteri
454643542139945	6346	2.6	2.2	20.5	2.5	11.2	39	catania
555434543248743	6347	1.1	4.1	20.5	4	9.3	39	torino
656553531249745	6348	3	4.1	22	6.6	3.3	39	esteri
654535343258753	6349	4.5	4.1	23.1	1.8	5.5	39	bologna
454534451138744	6350	1.1	2.2	23.1	2.5	10.1	39	esteri
564643452158944	6351	2.6	6	23.5	0.2	6.7	39	bari
545653453338755	6352	0	0	23.5	3.9	11.6	39	esteri
444533443358855	6353	4.1	2.2	23.5	4	5.2	39	padova
655535552358755	6354	4.5	2.2	23.9	2.5	5.9	39	Marche
554445541358753	6355	0	0	24	9	6	39	esteri
445633552258844	6356	2.2	2.2	25.8	5.9	2.9	39	bologna
444634551259945	6357	-0.8	4.1	25.8	7.4	2.5	39	esteri
565435553238843	6358	2.6	4.1	25.8	2.1	4.4	39	messina
665635332139943	6359	1.1	2.2	26.9	5.9	2.9	39	Marche
465434333348745	6360	1.5	0.7	28.8	5.8	2.2	39	esteri
